term,fee,gender,job,package,age,family,payment,income_log,isna_job,married_1,married_2,married_3
32,500000.0,1,0,1,63,3,0,13.710151153416941,False,True,False,False
85,118206.98,1,1,0,44,0,0,11.51289546452022,False,True,False,False
37,100000.0,1,0,1,47,2,0,12.206097645217678,False,True,False,False
17,121804.68,0,0,0,41,1,1,12.611541086966115,False,True,False,False
17,117038.88,1,1,0,49,3,0,12.542534167808274,False,True,False,False
79,119994.84,1,0,0,24,0,1,13.304686600863562,False,False,True,False
21,500000.0,1,0,1,74,2,0,14.731800089837709,False,True,False,False
49,150000.0,1,0,1,46,2,0,15.424949470397875,False,True,False,False
22,199999.54,1,0,0,48,0,3,13.592358256611783,False,True,False,False
21,300000.0,1,5,1,73,1,0,13.208096151615411,False,True,False,False
12,100000.0,1,0,1,25,0,0,12.206097645217678,False,False,True,False
22,100000.41,0,1,0,66,2,0,13.815507557959775,False,True,False,False
22,123707.88,0,0,0,40,3,1,12.611541086966115,False,True,False,False
81,100504.66,1,0,0,60,0,0,14.10319258678548,False,True,False,False
17,103090.4,0,1,0,46,2,3,13.081543466215237,False,True,False,False
32,175969.01,0,0,0,60,0,0,12.611541086966115,False,True,False,False
40,1500000.0,0,0,1,55,3,4,13.304686600863562,False,True,False,False
27,100000.0,1,0,1,24,0,0,11.918397239722838,False,False,True,False
30,150000.0,1,0,1,54,3,0,13.304686600863562,False,True,False,False
17,103090.09,1,1,0,48,2,0,13.215768106626541,False,True,False,False
12,100000.0,0,0,1,60,0,0,13.122373377354329,False,False,True,False
80,100000.35,1,0,0,53,0,0,12.899212326061994,False,True,False,False
90,199999.74,1,5,0,76,0,0,13.208096151615411,False,True,False,False
17,100000.0,1,0,1,44,2,3,12.611541086966115,False,True,False,False
22,154635.01,1,1,0,51,2,0,13.592358256611783,False,True,False,False
49,400000.0,0,0,1,45,2,3,13.217668102648323,False,True,False,False
22,120000.96,1,0,1,46,3,1,12.899212326061994,False,True,False,False
12,120000.0,1,0,1,34,1,2,12.899212326061994,False,True,False,False
17,100000.0,1,0,1,36,1,0,13.304686600863562,False,True,False,False
17,309269.9,1,5,0,83,0,0,13.208096151615411,False,True,False,False
24,100000.13,1,4,1,51,1,0,12.899212326061994,False,True,False,False
40,100000.0,1,0,1,81,3,3,14.10319258678548,False,True,False,False
12,240000.0,1,0,1,58,0,3,13.815507557959775,False,True,False,False
12,150001.2,1,1,1,37,2,1,12.611541086966115,False,True,False,False
12,100000.99,1,0,1,50,2,0,13.304686600863562,False,True,False,False
12,120000.96,1,0,1,34,0,1,13.527829818844937,False,False,True,False
22,119995.68,1,1,0,62,1,1,13.122349377306328,False,True,False,False
27,180001.44,1,1,1,63,0,1,14.305057881554688,False,True,False,False
12,250000.0,1,0,1,38,1,0,12.765668433265594,False,True,False,False
17,630549.0,1,0,0,46,2,1,14.457362865188054,False,True,False,False
50,200000.0,1,0,1,44,3,0,14.573507305032164,False,True,False,False
101,100509.11,0,0,0,37,0,0,14.10319258678548,False,True,False,False
17,179999.28,1,3,0,73,3,1,13.753631962751733,False,True,False,False
22,115000.04,1,0,0,47,0,0,14.1870720454291,False,True,False,False
17,100000.0,0,0,1,49,1,0,13.122373377354329,False,True,False,False
42,100000.0,1,0,1,33,3,0,12.429204196772384,False,True,False,False
12,199999.99,1,0,1,48,2,0,13.815507557959775,False,True,False,False
22,228744.48,0,0,0,42,0,1,13.122349377306328,False,True,False,False
52,112500.0,0,0,1,43,3,0,13.122373377354329,False,True,False,False
87,253000.4,1,0,0,50,0,0,14.790069065886293,False,True,False,False
27,125000.0,1,0,1,13,0,0,14.10319258678548,False,True,False,False
17,206240.86,1,0,0,39,3,3,12.524500921779282,False,True,False,False
27,200000.0,1,0,1,38,2,0,15.520258104748006,False,True,False,False
17,199998.97,1,5,0,75,0,0,13.208096151615411,False,True,False,False
27,100000.0,1,0,1,13,0,0,14.10319258678548,False,True,False,False
55,103090.07,0,5,0,73,3,0,13.208096151615411,False,True,False,False
79,295518.51,0,1,0,55,0,0,13.384716872583063,False,True,False,False
27,100000.0,1,0,1,41,2,0,13.592373256630534,False,True,False,False
17,146858.28,1,0,0,42,2,1,12.899212326061994,False,True,False,False
12,100000.0,1,0,1,53,2,0,13.83334752913345,False,True,False,False
12,100000.0,1,0,1,28,0,0,13.171155446333852,False,False,True,False
27,120005.76,1,1,0,39,1,1,13.764209895128523,False,True,False,False
12,1000000.0,1,1,1,62,1,0,14.914123179965662,False,True,False,False
27,100000.0,0,0,1,38,2,0,13.304686600863562,False,True,False,False
22,120000.48,1,0,0,61,1,1,13.122349377306328,False,True,False,False
24,100000.0,1,5,1,70,3,0,13.208096151615411,False,True,False,False
31,100000.0,1,5,1,64,3,2,13.208096151615411,False,True,False,False
36,100000.0,0,0,1,58,0,0,12.611541086966115,False,False,True,False
17,100000.0,1,0,1,38,1,0,14.10319258678548,False,True,False,False
9,200000.28,1,0,1,22,0,1,13.017005083966255,False,False,True,False
12,100000.0,1,1,1,24,0,3,13.592358256611783,False,False,True,False
17,100000.0,1,0,1,38,0,0,12.206097645217678,False,False,True,False
57,118207.81,1,0,0,48,1,0,13.710151153416941,False,True,False,False
12,1000000.0,1,1,1,55,1,0,14.98977222544634,False,True,False,False
17,100000.0,1,0,1,44,2,3,12.611541086966115,False,True,False,False
17,125465.64,0,1,0,53,1,1,12.429204196772384,False,True,False,False
12,120000.96,1,0,1,39,3,1,13.567050480716235,False,True,False,False
51,100000.0,0,0,1,44,0,3,14.914123179965662,False,False,True,False
12,100000.8,1,0,1,46,0,1,14.10319258678548,False,True,False,False
17,2500000.0,1,0,1,77,2,4,14.220976332738882,False,True,False,False
12,100000.0,1,4,1,44,2,3,12.429204196772384,False,True,False,False
27,100000.0,1,0,1,85,0,0,14.10319258678548,False,True,False,False
12,500010.0,1,0,1,54,3,3,14.914123179965662,False,True,False,False
96,107335.36,1,5,0,77,0,0,12.899212326061994,False,True,False,False
27,100000.0,1,0,1,39,2,0,12.765702719077842,False,True,False,False
9,101416.0,0,0,1,43,2,3,13.017005083966255,False,True,False,False
17,120000.96,0,1,0,66,2,1,13.122349377306328,False,True,False,False
12,100002.0,1,0,1,47,3,3,14.403297778421795,False,True,False,False
12,100000.0,1,0,1,66,2,0,13.362955414648066,False,True,False,False
12,390000.0,1,0,1,42,1,3,14.603966554691251,False,True,False,False
22,120000.96,1,0,1,33,3,1,12.899212326061994,False,True,False,False
27,100000.02,1,0,0,53,0,3,12.899212326061994,False,True,False,False
22,103090.2,0,0,0,30,1,0,14.508654238518094,False,True,False,False
27,120000.96,1,0,1,59,0,1,14.10319258678548,False,True,False,False
27,100000.0,1,0,1,35,1,0,12.899212326061994,False,True,False,False
60,197012.05,1,5,0,70,1,0,13.208096151615411,False,True,False,False
17,120639.6,0,0,0,29,2,1,13.122349377306328,False,True,False,False
12,100000.0,1,0,1,29,1,3,12.429204196772384,False,True,False,False
17,179832.36,1,0,0,64,2,1,13.122349377306328,False,True,False,False
17,100000.0,1,0,1,35,2,3,12.765702719077842,False,True,False,False
32,115095.94,0,1,0,60,3,3,14.767246036842122,False,True,False,False
85,105000.16,1,1,0,57,0,0,13.815507557959775,False,True,False,False
70,155399.97,1,5,0,68,2,0,13.208096151615411,False,True,False,False
22,100000.34,1,0,0,30,1,3,13.458831328302072,False,True,False,False
17,227741.48,0,0,0,47,1,0,13.304686600863562,False,True,False,False
12,499999.99,1,1,1,65,3,0,14.638807106043709,False,True,False,False
80,147759.12,0,1,0,44,0,0,12.542534167808274,False,True,False,False
17,100000.0,1,0,1,29,2,0,14.220976332738882,False,True,False,False
17,2500000.0,0,0,1,78,3,0,14.220976332738882,False,True,False,False
27,100000.0,1,0,1,42,1,0,12.611541086966115,False,True,False,False
22,185000.18,1,1,0,40,0,0,13.487007879880162,False,False,True,False
89,147759.67,1,5,0,75,0,0,13.208096151615411,False,True,False,False
17,143999.88,1,0,1,57,2,1,12.765702719077842,False,True,False,False
12,100000.0,0,3,1,41,0,0,13.753631962751733,False,False,False,True
22,199999.26,1,0,0,55,2,3,13.815507557959775,False,True,False,False
17,114998.96,1,0,0,48,2,0,13.592358256611783,False,True,False,False
12,100000.0,1,0,1,40,3,0,14.508660238521095,False,True,False,False
82,200000.03,0,5,0,68,0,0,13.208096151615411,False,True,False,False
47,100000.0,1,0,1,47,1,0,12.206097645217678,False,True,False,False
31,100000.0,0,0,1,64,2,3,13.122373377354329,False,True,False,False
25,100000.0,0,0,1,70,1,0,13.122373377354329,False,True,False,False
12,199999.99,1,1,1,54,2,0,14.151977794572987,False,True,False,False
17,100000.0,1,0,1,58,0,0,14.10319258678548,False,True,False,False
9,100000.0,1,0,1,50,0,0,14.10319258678548,False,True,False,False
76,300000.04,0,1,0,64,0,0,13.384716872583063,False,True,False,False
12,200000.0,1,0,1,55,0,0,14.10319258678548,False,True,False,False
51,210000.0,1,0,1,34,2,1,12.849990190367208,False,True,False,False
17,100000.0,1,0,1,35,1,0,13.458831328302072,False,True,False,False
17,125687.64,0,0,0,53,0,1,13.710151153416941,False,False,False,True
12,250000.0,0,3,1,69,0,0,13.753631962751733,False,True,False,False
27,101000.0,1,4,1,25,0,0,13.122349377306328,False,False,True,False
12,150000.0,0,0,1,43,0,0,12.69157123050004,False,False,False,True
12,500000.0,1,5,1,63,0,0,13.208096151615411,False,True,False,False
12,150000.0,1,1,1,57,3,0,15.733790043295112,False,True,False,False
17,194579.06,0,1,0,60,1,0,12.611541086966115,False,True,False,False
37,100000.0,0,0,1,58,2,0,12.206097645217678,False,True,False,False
27,120000.96,1,0,1,39,2,1,14.10319258678548,False,True,False,False
12,250000.0,0,0,1,47,0,0,13.609476058546582,False,True,False,False
31,100000.0,1,5,1,64,3,0,13.208096151615411,False,True,False,False
17,131466.16,0,0,0,66,0,3,12.611541086966115,False,False,False,True
12,200000.0,1,0,1,33,0,0,13.567050480716235,False,False,True,False
22,100000.0,1,0,1,66,2,0,14.10319258678548,False,True,False,False
27,150000.0,1,0,1,34,2,0,12.899212326061994,False,True,False,False
12,100000.0,1,0,1,42,2,0,14.690979711984754,False,True,False,False
17,150000.0,1,1,1,50,2,3,13.304686600863562,False,True,False,False
12,1000000.0,1,1,1,63,2,3,15.201804169083884,False,True,False,False
22,150000.0,1,4,1,50,2,0,13.815507557959775,False,True,False,False
17,100000.0,1,0,1,26,0,0,12.765702719077842,False,False,True,False
12,100000.0,1,0,1,39,2,0,13.304686600863562,False,True,False,False
91,218084.52,1,1,0,73,0,0,13.122349377306328,False,True,False,False
17,100000.0,1,0,1,40,3,0,14.151977794572987,False,True,False,False
25,100000.0,1,0,1,69,2,0,13.937732615457495,False,True,False,False
32,250000.26,1,1,0,69,0,0,13.83531416565213,False,True,False,False
17,100000.51,0,0,0,28,2,0,13.815507557959775,False,True,False,False
17,167555.06,0,5,0,70,0,0,13.208096151615411,False,True,False,False
17,120639.6,0,0,0,41,0,1,12.429204196772384,False,True,False,False
17,250000.0,1,0,1,51,2,0,14.508660238521095,False,True,False,False
101,100457.99,0,1,0,27,0,0,13.122349377306328,False,True,False,False
12,107995.44,1,1,1,51,1,1,13.122349377306328,False,True,False,False
22,100000.0,1,0,1,37,3,0,13.017005083966255,False,True,False,False
12,150000.0,0,1,1,59,0,0,12.765668433265594,False,True,False,False
12,4999999.98,1,0,1,58,2,3,16.09789222935483,False,True,False,False
17,128613.12,1,0,0,55,2,1,13.815507557959775,False,True,False,False
60,100002.35,0,1,0,44,1,0,13.592358256611783,False,True,False,False
27,100000.0,1,0,1,35,1,0,14.10319258678548,False,True,False,False
41,250000.0,1,0,1,54,2,0,13.815507557959775,False,True,False,False
22,180001.44,1,0,1,41,3,1,12.899212326061994,False,True,False,False
12,300002.4,1,0,1,59,0,1,14.014473705486786,False,True,False,False
12,100000.0,1,0,1,23,0,3,12.765702719077842,False,False,True,False
31,100000.0,1,0,1,64,3,0,13.815507557959775,False,True,False,False
12,200000.0,1,0,1,50,2,3,12.899212326061994,False,True,False,False
12,1500000.0,1,1,1,59,0,0,13.122349377306328,False,True,False,False
36,250001.0,1,0,1,59,2,0,12.429204196772384,False,True,False,False
17,200000.0,1,0,1,51,1,2,13.15356161174141,False,True,False,False
61,100000.0,1,0,1,34,1,0,13.815507557959775,False,True,False,False
12,1000008.0,1,0,1,49,0,1,14.10319258678548,False,True,False,False
17,185999.04,1,0,0,55,2,1,13.997832948091215,False,True,False,False
12,100000.8,1,0,1,33,0,1,11.918397239722838,False,False,True,False
17,100000.0,1,0,1,37,2,0,13.122373377354329,False,True,False,False
32,100000.0,1,0,1,63,3,0,12.765702719077842,False,True,False,False
55,100000.0,1,0,1,27,0,0,12.206097645217678,False,False,True,False
45,100000.0,1,0,1,50,3,0,13.997832948091215,False,True,False,False
17,130022.64,0,0,0,55,0,1,13.487007879880162,False,False,False,True
96,126937.5,0,0,0,26,0,0,14.10319258678548,False,True,False,False
17,100000.0,1,0,1,20,0,0,13.122373377354329,False,False,True,False
12,100200.0,1,0,1,21,0,1,12.765702719077842,False,False,True,False
17,180959.4,1,0,0,49,0,1,12.899212326061994,False,True,False,False
22,119999.88,0,4,1,46,3,1,12.84793968951074,False,True,False,False
35,150000.0,1,0,1,60,2,1,13.592373256630534,False,True,False,False
27,110089.72,1,0,0,47,2,3,13.997832948091215,False,True,False,False
17,102483.67,1,0,0,45,3,0,13.381647518543097,False,True,False,False
32,300000.36,0,1,0,53,2,0,13.304686600863562,False,True,False,False
17,100510.09,1,0,0,61,0,0,14.10319258678548,False,True,False,False
74,225000.34,1,5,0,66,0,0,13.208096151615411,False,True,False,False
12,500000.0,1,1,1,28,2,0,13.384716872583063,False,True,False,False
12,100000.0,1,0,1,42,2,0,12.611541086966115,False,True,False,False
61,100000.19,1,0,1,46,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,28,1,2,12.206097645217678,False,True,False,False
27,110000.0,1,0,1,75,1,0,14.10319258678548,False,True,False,False
17,133829.04,0,5,0,63,2,1,13.208096151615411,False,True,False,False
22,100000.0,1,0,1,37,3,3,12.611541086966115,False,True,False,False
71,124700.41,1,5,0,63,2,0,13.208096151615411,False,True,False,False
34,100000.0,1,0,1,61,3,3,13.304686600863562,False,True,False,False
27,200000.0,1,0,1,33,2,0,13.815507557959775,False,True,False,False
12,100000.0,1,0,1,46,3,0,13.815507557959775,False,True,False,False
12,100000.0,0,3,1,42,3,0,13.753631962751733,False,True,False,False
27,299999.98,1,1,0,48,0,0,14.403297778421795,False,True,False,False
17,122688.65,0,1,0,63,2,0,12.847908110480267,False,True,False,False
17,100000.0,1,0,1,38,1,0,15.137266664613225,False,True,False,False
75,130237.88,1,0,0,65,0,0,12.611541086966115,False,True,False,False
12,100000.0,1,0,1,33,3,0,12.765668433265594,False,True,False,False
57,210006.61,1,5,0,72,2,0,13.208096151615411,False,True,False,False
16,180000.0,0,0,1,59,0,1,12.899212326061994,False,False,True,False
51,100000.0,0,0,1,44,0,0,12.611541086966115,False,False,True,False
27,1320000.0,1,0,1,30,2,0,13.384735334149926,False,True,False,False
59,100000.0,1,0,1,36,0,0,12.611541086966115,False,False,True,False
17,100000.0,0,0,1,48,2,0,13.122373377354329,False,True,False,False
54,150886.27,1,0,0,50,2,0,11.775266652248366,False,True,False,False
25,100000.0,1,0,1,59,2,3,13.710151153416941,False,True,False,False
93,240004.44,1,1,0,52,0,1,13.230717208619808,False,True,False,False
12,200000.0,1,0,1,24,0,0,12.611541086966115,False,False,True,False
17,100000.0,1,0,1,38,2,0,14.15198636600768,False,True,False,False
22,103090.02,1,1,0,80,0,0,13.592358256611783,False,True,False,False
20,100000.0,1,0,1,75,2,0,13.592373256630534,False,True,False,False
75,100000.43,1,0,0,27,0,0,12.611541086966115,False,False,True,False
12,100000.0,1,0,1,47,0,0,12.899212326061994,False,True,False,False
22,101999.88,1,0,1,25,0,1,12.429204196772384,False,False,True,False
22,103090.08,1,1,0,1,2,0,13.592358256611783,False,True,False,False
17,200000.0,1,0,1,43,1,0,13.304686600863562,False,True,False,False
12,200000.0,1,0,1,51,0,0,14.10319258678548,False,True,False,False
12,100000.0,0,3,1,35,1,0,13.753631962751733,False,True,False,False
17,150000.0,1,0,1,37,1,0,13.304686600863562,False,True,False,False
89,250000.3,1,5,0,78,0,0,13.592358256611783,False,True,False,False
86,101316.84,0,0,0,44,0,1,13.199326270390594,False,True,False,False
43,100000.0,1,0,1,42,1,0,13.997832948091215,False,True,False,False
12,125000.0,1,1,1,51,0,0,13.384716872583063,False,True,False,False
17,101921.28,0,3,0,62,3,1,13.753631962751733,False,True,False,False
12,250000.0,1,1,1,41,2,0,15.201804169083884,False,True,False,False
12,250000.0,1,1,1,45,2,0,14.220976332738882,False,True,False,False
45,150000.0,1,5,1,60,2,1,13.208096151615411,False,True,False,False
17,100000.4,1,1,0,34,0,0,13.304686600863562,False,False,True,False
27,100000.0,1,0,1,39,2,0,14.15198636600768,False,True,False,False
27,144951.36,1,0,0,34,2,1,14.557448378884015,False,True,False,False
17,200000.0,1,0,1,26,3,0,13.652988099048507,False,True,False,False
22,100000.0,1,0,1,28,1,0,12.765702719077842,False,True,False,False
17,100000.0,1,0,1,49,1,0,14.10319258678548,False,True,False,False
17,248450.64,1,5,0,65,3,2,13.208096151615411,False,True,False,False
17,100000.0,1,0,1,49,3,0,12.899212326061994,False,True,False,False
12,200000.0,1,5,1,72,0,0,13.208096151615411,False,True,False,False
17,132503.64,1,1,0,60,1,1,13.122349377306328,False,True,False,False
12,200000.0,1,0,1,43,2,3,13.384735334149926,False,True,False,False
12,100000.0,0,0,1,59,1,0,13.815507557959775,False,True,False,False
17,100000.0,1,0,1,42,0,0,14.10319258678548,False,True,False,False
27,100000.0,1,0,1,74,0,0,14.10319258678548,False,True,False,False
27,137304.22,1,1,0,47,3,3,13.458831328302072,False,True,False,False
17,105221.03,1,0,0,38,1,0,13.592373256630534,False,True,False,False
27,145647.61,0,0,0,36,3,0,13.122349377306328,False,True,False,False
37,150000.0,0,0,1,58,3,0,13.910814374111988,False,True,False,False
17,101000.0,1,0,1,42,1,0,14.108183903263416,False,True,False,False
27,140000.0,1,4,1,35,1,2,12.832024445291262,False,True,False,False
22,101880.0,1,0,1,41,3,0,15.096444681204078,False,True,False,False
